date,MKT,ME,ROE,IA
2023-04-04,0.032723349700922055,-0.06642943291053205,0.36394901028886273,-0.048991559985246735
2023-04-06,0.03017694982994734,-0.07235140097621229,0.3748976248408402,-0.04794656908640116
2023-04-07,0.03696006105947047,-0.06994481405479624,0.37534674472646756,-0.05174964656662262
2023-04-10,0.028750968980415514,-0.07802044544513309,0.3868828347770139,-0.038993990743542706
2023-04-11,0.03146489893431115,-0.07720011486072187,0.4008761389699611,-0.04481845245903604
2023-04-12,0.03538041981006357,-0.07822539713207866,0.4161032754651437,-0.05023002279469757
2023-04-13,0.03351004516895073,-0.0767917114022938,0.4207781071256005,-0.049987571061008595
2023-04-14,0.03644989564271661,-0.08235780104226276,0.42966191800567377,-0.045382871666560964
2023-04-17,0.04547846811420064,-0.09120271051146,0.44333519371977936,-0.03752563853603075
2023-04-18,0.04251319320678948,-0.10020415665115079,0.4548914951303631,-0.030677193360885924
2023-04-19,0.03590021241572905,-0.09893765380136077,0.4666840433543644,-0.03347667711148927
2023-04-20,0.03174208272305479,-0.10518205406483705,0.4944457365640542,-0.035726574029905867
2023-04-21,0.01037100817544201,-0.10699768020685829,0.50473908031063,-0.025814965235693488
2023-04-24,0.002738864454715495,-0.1015186897393493,0.5094570876545523,-0.02341530593956076
2023-04-25,-0.010381191994013772,-0.10987124056966857,0.547133537023194,-0.008065180051669563
2023-04-26,-0.0055338974319690815,-0.10484776658677597,0.5387626363141405,-0.01044990863878359
2023-04-27,-0.0027607504629958424,-0.10659273154610138,0.5547155750247617,-0.003312021028964107
2023-04-28,0.012980660838766811,-0.10035034570886747,0.5586910466716684,-0.016567179783625652
2023-05-04,0.02090561751381803,-0.09399088358400598,0.5956382750178162,-0.019237068646933086
2023-05-05,0.016115628581494734,-0.09187465350580593,0.6160538643451592,-0.019273635861089655
2023-05-08,0.02493582370354752,-0.10120803790723432,0.6480332659835035,-0.013461957121146284
2023-05-09,0.01552659099563547,-0.10181763904351582,0.6579956081140634,-0.009716068368815223
2023-05-10,0.013383370475008816,-0.09837063254558209,0.654305049122081,-0.016388710610345636
2023-05-11,0.014784218698089768,-0.09253044998354565,0.6638383225950362,-0.019696142263579297
2023-05-12,0.004461382454059359,-0.09085503381660398,0.6811607742040824,-0.018327582035506995
2023-05-15,0.012126286820501875,-0.09917153659745226,0.6857222176017312,-0.01527546887435427
2023-05-16,0.0035448260183343905,-0.10371374191980531,0.6992924382459014,-0.005649784447053996
2023-05-17,0.003754281602150966,-0.09744341407475143,0.6994487045643205,-0.009145338709068196
2023-05-18,0.0032478306272063495,-0.09932627002742456,0.7041836041210212,-0.01322455615089535
2023-05-19,-0.0009823375405596524,-0.10194508958252524,0.7010779675749068,-0.011513353484355782
2023-05-22,0.0019100030989631644,-0.10733726046211167,0.7158869886479693,-0.008136940880502541
2023-05-23,-0.009150915807044635,-0.10549369741495906,0.7209564259439347,-0.008640667736697472
2023-05-24,-0.01880457679856773,-0.09984742753034614,0.7257336033833823,-0.010042600029428694
2023-05-25,-0.022181626578091307,-0.10193293040076767,0.7408485328412082,-0.008514154407204377
2023-05-26,-0.017627723525570516,-0.10267498233761319,0.750703313521901,-0.013988009191616135
2023-05-29,-0.019404021419547557,-0.10827307203180847,0.772852933841331,-0.016770034836486203
2023-05-30,-0.017302484104597005,-0.10698028325414866,0.7841910761554296,-0.022239841811071748
2023-05-31,-0.02133424067459977,-0.10334208717987103,0.7926233353665271,-0.031179814112508586
2023-06-01,-0.02052148471482962,-0.10414722420037625,0.7904452085988687,-0.03338031051664425
2023-06-02,-0.009495932942364615,-0.10638649143065493,0.7803096253298853,-0.03860957833494627
2023-06-05,-0.008552221918385228,-0.10367391535166492,0.8003335146652801,-0.043270804562693055
2023-06-06,-0.02317561353147024,-0.10939684768319247,0.7902485189578998,-0.03753884284356024
2023-06-07,-0.02202084895134271,-0.10685633877597223,0.8082817811547107,-0.04187302697424056
2023-06-08,-0.01894264021061065,-0.1098562481033104,0.8119150215412807,-0.039645477112905
2023-06-09,-0.016002230686121943,-0.11483803563227357,0.8331538706094539,-0.041750417041336196
2023-06-12,-0.0132914271304867,-0.11414467480066426,0.8467462202220926,-0.04800101418708824
2023-06-13,-0.012247240182466368,-0.11556393154545086,0.8625846403764841,-0.05055483858017351
2023-06-14,-0.010087529922608307,-0.11323419863088291,0.8827402180080592,-0.057921632032211345
2023-06-15,-0.0030917064528495075,-0.1210480848810791,0.8850529822906743,-0.055583770746365224
2023-06-16,0.002630535217293506,-0.12370762912401134,0.894596314088951,-0.05859831668506166
2023-06-19,-0.005890565475956344,-0.12645394619433092,0.9131623057812748,-0.057636599213155115
2023-06-20,-0.012740498736988348,-0.13254304873974,0.9305607715951292,-0.05420457625370545
2023-06-21,-0.02420462105032606,-0.1284292271648565,0.9352660447915606,-0.053160168381712336
2023-06-26,-0.03696805905374034,-0.13014115891624534,0.9386066900793444,-0.04939235034636158
2023-06-27,-0.020319556829796692,-0.12415551982190665,0.9478151861883024,-0.061463773067124694
2023-06-28,-0.019727749268804384,-0.12446410175568079,0.9543393239557796,-0.05996569099679849
2023-06-29,-0.020527504639944905,-0.1208348475320199,0.9655666237420912,-0.06398206279561036
2023-06-30,-0.011565617862347555,-0.11822446464166292,0.9756672446805592,-0.07069526661082526
2023-07-03,-0.00028971779115516405,-0.1230116356738924,0.9874290608966516,-0.07235813846902284
2023-07-04,0.0006697784509879234,-0.12448477586281548,0.998155270731371,-0.07572347773758947
2023-07-05,-0.002072450244787749,-0.12348062477310195,1.0077484596863147,-0.07776516526567523
2023-07-06,-0.005881866080846843,-0.11976353555291719,1.0228291100986935,-0.08212732027449388
2023-07-07,-0.0065039279422483,-0.11737772287712256,1.02508585977637,-0.08136437676201114
2023-07-10,-0.004078491388935457,-0.12050133972077093,1.0292907375642009,-0.07978727679289144
2023-07-11,0.0016818292845151017,-0.12075964853312526,1.0437309906282093,-0.08263910233362892
2023-07-12,-0.006846729588860789,-0.1238802500205396,1.0591850643655283,-0.07740738727639096
2023-07-13,0.0019701564660707938,-0.12879061425931093,1.0482130959342455,-0.07459943369787447
2023-07-14,0.001040903951672334,-0.12914296303433037,1.0488793757059902,-0.07728105990488088
2023-07-17,-0.002391020380340114,-0.12413727028065458,1.0742828117313503,-0.08159894981050009
2023-07-18,-0.0010136995277636451,-0.12185854071418356,1.1032823853090723,-0.08601011143817139
2023-07-19,0.001690022210783404,-0.12197918038739464,1.1148303029204345,-0.09061433318929701
2023-07-20,-0.004154586956713335,-0.1240525423475396,1.1303138743709935,-0.09015563757983636
2023-07-21,-0.0026865980953856283,-0.12186354124317755,1.1428379511387718,-0.09222005421331414
2023-07-24,-0.005714918691891113,-0.1217808905459481,1.1425208797960869,-0.08909054644949621
2023-07-25,0.014152145319974219,-0.13106371478202372,1.1630067294835613,-0.09508281673332153
2023-07-26,0.014815346409067232,-0.13132396126924062,1.1960023129021344,-0.09369739752039907
2023-07-27,0.011772887410892885,-0.13213021124758162,1.2055727538405931,-0.09181673117385536
2023-07-28,0.025908471681860723,-0.14222056344340084,1.2365489729967756,-0.09461697083409215
2023-07-31,0.03653796026096923,-0.13943715643102417,1.264143963825846,-0.10520481613558286
2023-08-01,0.035991720366423285,-0.13856682789265773,1.2721719581735735,-0.10396171788364994
2023-08-02,0.03225780422944324,-0.1356754359956197,1.2886330725670976,-0.10854025289632119
2023-08-03,0.03481046197158477,-0.14284137611229297,1.3037018453601794,-0.10574876274914025
2023-08-04,0.034049220985193696,-0.149620169993815,1.3058621185898702,-0.1064272453846693
2023-08-07,0.027204454467081085,-0.15030606006781178,1.3058345465908556,-0.10725647212671385
2023-08-08,0.025465074519449127,-0.15061082726645902,1.3122849691335094,-0.10669938456919903
2023-08-09,0.019594481188439428,-0.153510536359597,1.326416265543752,-0.1049401798457602
2023-08-10,0.023131517810045965,-0.15426738765437642,1.336308470458726,-0.10455070373129538
2023-08-11,0.005232901756374142,-0.1504798982586999,1.346001715924369,-0.10457364174387385
2023-08-14,0.004631854231992305,-0.1463024423177386,1.338641227260844,-0.10547598020026094
2023-08-15,0.0007396522100682201,-0.14632444090382357,1.3613609602611572,-0.10420211220005238
2023-08-16,-0.005502569864435092,-0.1452001009947257,1.3922170084555607,-0.10631207902396578
2023-08-17,0.001162216898500379,-0.1431115692253897,1.384833900888125,-0.11078802431530321
2023-08-18,-0.013910626602639642,-0.14356185401269705,1.396449554487336,-0.09933036323655542
2023-08-21,-0.023308819663539704,-0.14025763343618114,1.4139648725316216,-0.09971274665439112
2023-08-22,-0.019668261988565083,-0.1468449146068267,1.432728877715093,-0.10084320178080042
2023-08-23,-0.03375791124451555,-0.14817701579207654,1.4673855438586174,-0.09631668861863052
2023-08-24,-0.03295082655014625,-0.15566972096800813,1.4771318497875856,-0.09708287553428774
2023-08-25,-0.04060208155116185,-0.15908011191178784,1.5162405276355124,-0.08818007776700798
2023-08-28,-0.026498211288867868,-0.15590736389900373,1.537520001798554,-0.09648231032377563
2023-08-29,-0.011762206726922853,-0.15278425762189973,1.5322362434374015,-0.11364410817349968
2023-08-30,-0.014283392357180902,-0.15591144477375918,1.5492131202233308,-0.11627745406797307
2023-08-31,-0.022191943587908547,-0.15825373203849769,1.5833360494959199,-0.1120631981843373
2023-09-01,-0.01570823516059694,-0.16020952494505158,1.5955765055836109,-0.10976764437623554
2023-09-04,0.0019677830995239454,-0.15965753761794987,1.610483438395522,-0.11770772366266236
2023-09-05,-0.005284793791172859,-0.16173706613967953,1.6217982163794686,-0.11374610920289252
2023-09-06,-0.006009048074353318,-0.1629306930538872,1.635333974456589,-0.11595453911286335
2023-09-07,-0.01880614508527967,-0.16560749836833688,1.6581596691608622,-0.11293209967893392
2023-09-08,-0.020335193168533827,-0.16702369343029044,1.6742871355681497,-0.11523151690490152
2023-09-11,-0.011035645808327388,-0.16765767198723547,1.672978183658722,-0.11704635396412688
2023-09-12,-0.011571912127361417,-0.16737262282537912,1.6801046750422644,-0.11684985784281954
2023-09-13,-0.01639415536459854,-0.1703008083900872,1.7008464801144618,-0.11608257891457874
2023-09-14,-0.016822738277971983,-0.17389343123110823,1.733382383756095,-0.11210134860945142
2023-09-15,-0.016677135224973272,-0.17087608041232927,1.7407845299647828,-0.11730957120029839
2023-09-18,-0.012287045283927212,-0.16971431019488636,1.7596745830989238,-0.11990994684111855
2023-09-19,-0.015971162278092477,-0.17171526338252752,1.7798776089531199,-0.11256176160101172
2023-09-20,-0.02170017730013707,-0.17273555212108027,1.7866973545823472,-0.10841386859221813
2023-09-21,-0.029939031181279163,-0.17338890630811443,1.801318068621999,-0.10847955759690986
2023-09-22,-0.01855362172994557,-0.17685622412976032,1.7994294544059706,-0.10881151845600168
2023-09-25,-0.02503539872930438,-0.1804491486309312,1.8353121205635667,-0.10433138881709014
2023-09-26,-0.03043103870375441,-0.18012500700666556,1.8443572166328672,-0.1030518329701503
2023-09-27,-0.028874248287629523,-0.18390682584048013,1.8523802607353823,-0.10081975329096415
2023-09-28,-0.02431033112818637,-0.17859280604676786,1.8617487484631328,-0.111808486367032
2023-10-09,-0.028624503564114057,-0.18313567092258642,1.9048876501147234,-0.10942316171418964
2023-10-10,-0.03476059974326173,-0.18077088853004608,1.9118843993040335,-0.11230813194720624
2023-10-11,-0.03683220110704255,-0.1851277531968385,1.9426374129404378,-0.11210488499490623
2023-10-12,-0.026922687345685703,-0.18712412400776923,1.9596999861999067,-0.11419800172823469
2023-10-13,-0.03426165318644925,-0.19015165181430826,2.0059581771254873,-0.11403271821545813
2023-10-16,-0.0386701870884778,-0.19106629030018674,2.03877798709788,-0.11423046788468705
2023-10-17,-0.03861786478104001,-0.19434306565914694,2.0503335022914944,-0.10954245807027707
2023-10-18,-0.052078737550114496,-0.20115233807307187,2.0885008826903557,-0.10097092505079042
2023-10-19,-0.065586999467248,-0.19518230072531073,2.0840921059389816,-0.10199490435861591
2023-10-20,-0.06990826909656267,-0.19019984829904546,2.078864128757086,-0.10204203631835074
2023-10-23,-0.08757320854050055,-0.19644823940881162,2.1234959151685713,-0.09526017563811318
2023-10-24,-0.0732206807140503,-0.1847987849288546,2.124411409563358,-0.11202435099076946
2023-10-25,-0.06171854231780505,-0.17748490799743388,2.162637346005378,-0.12759728154670102
2023-10-26,-0.058351217692073076,-0.17855699469980701,2.1960475860846222,-0.1285983739763401
2023-10-27,-0.04467699826149196,-0.1800203471235321,2.2292734066271773,-0.136430407840761
2023-10-30,-0.03977754029444858,-0.17711710222221588,2.2662416486966457,-0.1449276635079204
2023-10-31,-0.04128739783398727,-0.17373554483225118,2.278457426312912,-0.14422042110374989
2023-11-01,-0.041395029263387895,-0.1722265992804728,2.302129112093553,-0.14524545303344927
2023-11-02,-0.0469739139017622,-0.17286367891475551,2.3045196194197355,-0.14174118551231651
2023-11-03,-0.04237457092655594,-0.17606403740609855,2.3032156111165554,-0.1413600293397672
2023-11-06,-0.031062964130022186,-0.17619081387474367,2.335573246996423,-0.1503674462954161
2023-11-07,-0.02998332265141801,-0.17654982710110734,2.360102349960737,-0.15668517951684835
2023-11-08,-0.030116411585050185,-0.1774509738158625,2.38590381143189,-0.16256013257151414
2023-11-09,-0.032856427609921246,-0.18026962757337428,2.355025880221175,-0.1543242743659643
2023-11-10,-0.035189742138869384,-0.17817414445034696,2.3849764937328706,-0.15710498884605828
2023-11-13,-0.02982130388296489,-0.174824116839425,2.4151713381493334,-0.164491240628037
2023-11-14,-0.026529893999100773,-0.1786985164330016,2.434794999653077,-0.17106509901612665
2023-11-15,-0.020984590453261953,-0.1812056456815231,2.4265353318611584,-0.17158405202207827
2023-11-16,-0.02788421781601058,-0.17952835622826202,2.4330468807183196,-0.1706272615423896
2023-11-17,-0.02443206239405138,-0.17917519185030018,2.471976864318779,-0.17814135037559709
2023-11-20,-0.01952529942722725,-0.17807069500645178,2.501383413108676,-0.18142087814597951
2023-11-21,-0.018665997446735916,-0.17759566236224333,2.493710574443004,-0.18080667178826637
2023-11-22,-0.025300035547924815,-0.17641707806884255,2.51811281180763,-0.17926170494603066
2023-11-23,-0.017767141363363326,-0.17424341954737843,2.5312014748324643,-0.18315999183993226
2023-11-24,-0.022553779940763352,-0.17359725764237488,2.5532691855590253,-0.18035555919857837
2023-11-27,-0.027453341771955464,-0.17237380380689848,2.5564415828354794,-0.17883777346504692
2023-11-28,-0.0238405639352407,-0.17329740714681507,2.5872610458185323,-0.18197474903543343
2023-11-29,-0.030327006903053566,-0.17584351485468086,2.609013858945608,-0.18023704040374355
2023-11-30,-0.03146874848631176,-0.178708168749939,2.6179224187480257,-0.17470520751515195
2023-12-01,-0.02807485665060605,-0.17570283246625273,2.6656611971284154,-0.18248977483604634
2023-12-04,-0.02814460932269236,-0.17144009026625717,2.717475317483342,-0.1864835255818219
2023-12-05,-0.04312691679569858,-0.17160641883955918,2.7603349880199204,-0.18539822863615762
2023-12-06,-0.039582176090214416,-0.16985793755338152,2.7796186859444916,-0.18962455966611147
2023-12-07,-0.041771601255354396,-0.16990379915167675,2.79076717131369,-0.18908290280635953
2023-12-08,-0.04794906035918478,-0.18155048184808942,2.7893702490285106,-0.17889431304555248
2023-12-11,-0.040385277813563825,-0.18136593496339581,2.815566739247734,-0.1812252167123063
2023-12-12,-0.034792208904608435,-0.1790349341867662,2.837134190466939,-0.18731414336725116
2023-12-13,-0.04224997113882323,-0.1750804481175423,2.909133812935604,-0.19160378631980046
2023-12-14,-0.042779760628500196,-0.17158264212019447,2.9516020212455185,-0.1940770634629766
2023-12-15,-0.04673278593472863,-0.16982675294333394,2.9570134374969506,-0.19592590567752755
2023-12-18,-0.05659059502884434,-0.17517063819453338,2.9635477310080063,-0.18613084961766735
2023-12-19,-0.05916605234468675,-0.17824047766100992,2.962727525010012,-0.183345112147275
2023-12-20,-0.06930176653084597,-0.17853484100223638,3.0003554697311747,-0.17563330442707614
2023-12-21,-0.06329861732910047,-0.18087271973667263,2.9888637048207003,-0.17790547262599166
2023-12-22,-0.0689324447891908,-0.18767589702926912,3.013057528832321,-0.16287843550851866
2023-12-25,-0.07099761630940282,-0.19567223792504052,3.0273647758643474,-0.15672728822815907
2023-12-26,-0.0776563498497137,-0.19982112463132018,3.085020539342203,-0.1546320702574454
2023-12-27,-0.07212050834941353,-0.19803082405578576,3.0927969226734007,-0.15688038609621446
2023-12-28,-0.058269413914427415,-0.20014077894695292,3.091320941909583,-0.16223936231514746
2023-12-29,-0.052536280263886015,-0.2003394387070344,3.1021464013447577,-0.16553758882170921
2024-01-02,-0.05098151497742964,-0.1899933060987593,3.1472017448335983,-0.169040402346596
2024-01-03,-0.04875449102836815,-0.1887982459606179,3.19185865530339,-0.16848301919189201
2024-01-04,-0.05228968758555952,-0.1855031583338247,3.2336088934512848,-0.16810878400824247
2024-01-05,-0.06175384412353757,-0.1886785930161261,3.2800033616939848,-0.16070411000949936
2024-01-08,-0.07655687274748635,-0.19230050373105456,3.332748088176448,-0.15587808809033288
2024-01-09,-0.07212961091403358,-0.19142837103753285,3.3657124798606946,-0.16010203213606888
2024-01-10,-0.07634509488908248,-0.19386742678474345,3.398049019828581,-0.1598049662313784
2024-01-11,-0.06858198977420205,-0.18934412519687527,3.3597349551966653,-0.17060920816736247
2024-01-12,-0.07113163836335723,-0.1896293043745192,3.4193816514504727,-0.16388235060793144
2024-01-15,-0.07019720247735106,-0.19198984429378174,3.441895931467714,-0.16553984819298462
2024-01-16,-0.07085489657022148,-0.20104598373673987,3.4959535034431646,-0.16128116341100762
2024-01-17,-0.09070376456727558,-0.20271641534559626,3.552534266015064,-0.15436008886607155
2024-01-18,-0.09343782640305276,-0.21746997610086072,3.609347427560915,-0.14929018961999574
2024-01-19,-0.09943764231567187,-0.2182097396990066,3.6266412613607955,-0.14510878153338846
2024-01-22,-0.1374364080363376,-0.23949206634997577,3.7855402776076748,-0.11236961744007412
2024-01-23,-0.1320549515039272,-0.2391902169992246,3.801373015741091,-0.11102573019324291
2024-01-24,-0.1145938259826319,-0.23274044380877124,3.8349412212653524,-0.1182102267148164
2024-01-25,-0.08651124027607515,-0.22550294471203058,3.8247525625229564,-0.1355649992000496
2024-01-26,-0.08218183234502252,-0.21818130177070627,3.907884754505951,-0.14411159764079862
2024-01-29,-0.09754256682448836,-0.22840545198664197,4.036392084038229,-0.12431021531727648
2024-01-30,-0.11835607336187004,-0.2356105860619302,4.133835425833415,-0.10988791471695203
2024-01-31,-0.1434753137273458,-0.25484993914617127,4.333777129108678,-0.07447819322450877
2024-02-01,-0.15490038651900273,-0.2668096006051298,4.4175813041179905,-0.05427737648865294
2024-02-02,-0.17640222120767013,-0.28164970677533563,4.630955182020603,-0.026389691224727896
2024-02-05,-0.2099961036136755,-0.32548664941566163,5.120951698590378,0.06109096675346559
2024-02-06,-0.18487057356290204,-0.3397944512936879,5.312393345021158,0.07842225747380738
2024-02-07,-0.17714100529644328,-0.35926303396733794,5.621059362780876,0.10202040311484284
2024-02-08,-0.15288516579848044,-0.3327744708593202,5.2265397044479105,0.03745911458915985
2024-02-19,-0.136613878101441,-0.3226203794184388,5.066020564473234,0.010867785111897676
2024-02-20,-0.13177968304639165,-0.32239030905409083,5.04454039264983,0.005975671106198899
2024-02-21,-0.12173444827784974,-0.31822548007716245,4.949308322101048,-0.005835279517573566
2024-02-22,-0.11018097333533372,-0.3170810915779336,4.911597023545907,-0.01665568102956605
2024-02-23,-0.1001253573872356,-0.30806578036413124,4.771626122636015,-0.043115112991300775
2024-02-26,-0.10012362502856242,-0.2986928645647159,4.668289656330024,-0.06591101761018348
2024-02-27,-0.08440187777332198,-0.29530816694183226,4.628089223358481,-0.08473638015148754
2024-02-28,-0.11218525019086723,-0.3137887216932823,4.8768957003309,-0.042539637401961095
2024-02-29,-0.08865825059545573,-0.30977687027622736,4.849146918619867,-0.06674452817722676
2024-03-01,-0.08431855430163382,-0.31099222078096733,4.8885833021359115,-0.07184368036300492
2024-03-04,-0.08298165565419391,-0.3160947016706567,4.978991629129201,-0.07058291641363112
2024-03-05,-0.08693961998289645,-0.3282396729908771,5.103486032304063,-0.05360975247581701
2024-03-06,-0.08402511374647736,-0.32235451694019934,5.057228119674024,-0.0635689193791803
2024-03-07,-0.08669864655920878,-0.31955145917060557,5.04195651425993,-0.06074561054495753
2024-03-08,-0.08162579492810096,-0.3236301166229669,5.131300778835314,-0.0614311644682386
2024-03-11,-0.07050241755497944,-0.3202416027446754,5.139994194511745,-0.07324434769203747
2024-03-12,-0.06762545995049807,-0.3139658564415828,5.1936910902663085,-0.08860408105730289
2024-03-13,-0.07058268832205483,-0.3138593878865046,5.255809459426031,-0.09273754325390116
2024-03-14,-0.07095741675785183,-0.3152302491330121,5.258904836979674,-0.09298021407681056
2024-03-15,-0.060766257416898006,-0.31180413140658325,5.361075498069325,-0.1049674681549051
2024-03-18,-0.04950561577550883,-0.30932359515298524,5.47097639199329,-0.11571643425056677
2024-03-19,-0.054102425404144006,-0.3089870873884363,5.53310580779963,-0.12110455719735858
2024-03-20,-0.04817652395228811,-0.30671595413589625,5.612124703698676,-0.13126689606945885
2024-03-21,-0.04547801146510988,-0.3042038987733766,5.698069975401487,-0.1406458771829352
2024-03-22,-0.05713638080290351,-0.30705108256910074,5.728282733528925,-0.13957199332399528
2024-03-25,-0.06780291683109196,-0.31368224825019253,5.726748354768164,-0.12473354705806838
2024-03-26,-0.06584286452511967,-0.31287765711020843,5.769469070099417,-0.12217998869120261
2024-03-27,-0.08553574905384298,-0.31986675510135887,5.755390567570959,-0.10020840293124023
2024-03-28,-0.07411767999831331,-0.31614871965005076,5.841725912047615,-0.11884736658803408
2024-03-29,-0.06371871440127808,-0.3143927536864194,5.9420681358667515,-0.12324783012933427
2024-04-01,-0.048019466775375275,-0.31208710487042,5.977578145575866,-0.13196225327235478
2024-04-02,-0.04546983655186654,-0.3089538577022052,6.11080294512502,-0.13568648826044172
2024-04-03,-0.04408058446488705,-0.3135607574052971,6.23278489318364,-0.13512617801155924
2024-04-08,-0.05423955553171256,-0.3203075327468491,6.302796319576915,-0.1262417006098494
2024-04-09,-0.04957839027510513,-0.3165181439631882,6.348769760188661,-0.13258548034644635
2024-04-10,-0.06002919641976079,-0.3256667268690785,6.427817174006417,-0.12062865910054688
2024-04-11,-0.05612406462528685,-0.32504537988143456,6.505577234534529,-0.12312181152905011
2024-04-12,-0.06249417086795117,-0.32789239658289016,6.60776991901385,-0.12126605646864885
2024-04-15,-0.06854408975348447,-0.3554818305774007,6.858817231137101,-0.07377995765545287
2024-04-16,-0.10250646298450927,-0.37943678441435225,7.276034673554607,-0.01996476987287943
2024-04-17,-0.0735614999356653,-0.36789032690002466,7.117600891022592,-0.05701183255148534
2024-04-18,-0.07425589809182631,-0.37233159111311187,7.228376711716075,-0.05256871136825603
2024-04-19,-0.07630093388253945,-0.3742663211719417,7.380710601650769,-0.05170464903747718
2024-04-22,-0.08400380233415639,-0.3763304579156411,7.343984577495624,-0.045583989513100054
2024-04-23,-0.09148132084797933,-0.36938496728692294,7.140834341508606,-0.049648085157196875
2024-04-24,-0.08223453960916682,-0.36554083269082094,7.136177358968341,-0.06287983601949487
2024-04-25,-0.07820181811273319,-0.36460252221778167,7.139963024659341,-0.06678160164781977
