date,MKT,ME,ROE,IA,n_stocks
2023-11-27,-0.005012615252525251,0.0014804571339950374,0.0008928108484848492,0.0018517611515151532,495
2023-11-28,0.0037147604242424243,-0.00111596677843803,0.008665814484848483,-0.003820165454545454,495
2023-11-29,-0.006644860181818181,-0.0030798351545971003,0.006063905818181818,0.002124272606060607,495
2023-11-30,-0.0011774501212121213,-0.0034758616195964477,0.0024684193939393936,0.006748088363636363,495
2023-12-01,0.0035041634747474755,0.0036592794051194992,0.013195080727272728,-0.009432468727272726,495
2023-12-04,-7.176753535353538e-05,0.005171365822776545,0.014134999818181816,-0.004885260909090909,495
2023-12-05,-0.015416190121212122,-0.00020074417232597563,0.011529241454545454,0.0013340810909090884,495
2023-12-06,0.003704504565656566,0.002110689080579863,0.005128186181818181,-0.005188217333333334,495
2023-12-07,-0.0022796590303030303,-5.5245481911976244e-05,0.002949632303030303,0.0006684023636363643,495
2023-12-08,-0.006446750181818181,-0.014030521624493928,-0.0003685064848484836,0.012564280363636363,495
2023-12-11,0.007944724626262627,0.00022548352781768394,0.006913151393939394,-0.0028387376969697007,495
2023-12-12,0.005828452585858585,0.0028474270448609123,0.005652489575757575,-0.00743663187878788,495
2023-12-13,-0.007726587272727272,0.004816874960820165,0.01876390527272727,-0.0052783531515151515,495
2023-12-14,-0.000553160505050505,0.004240178317226067,0.010863841030303032,-0.0030594863030303033,495
2023-12-15,-0.004129692565656566,0.0021195707213987206,0.0013694233939393944,-0.002294068242424242,495
2023-12-18,-0.010341076404040403,-0.006437072346219146,0.0016513195151515152,0.012181782909090907,495
2023-12-19,-0.0027299466194331983,-0.0037217873279352222,-0.00020693733333333394,0.0034228321212121213,494
2023-12-20,-0.01077311698989899,-0.0003582110498563402,0.009495466060606061,0.00944316606060606,495
2023-12-21,0.006450156437246965,-0.0028459864777327934,-0.002872685939393939,-0.0027562590909090898,494
2023-12-22,-0.006014539493927125,-0.008305397044534413,0.006065342363636365,0.01827896503030303,494
2023-12-25,-0.002218068397565923,-0.00984378140021724,0.0035651736685144123,0.007347973748706577,493
2023-12-26,-0.007167617281947262,-0.005158204033112803,0.014316002320768661,0.0024846267897265335,493
2023-12-27,0.006001929432048681,0.002237375455218722,0.0019036338388765707,-0.002659570773466371,493
2023-12-28,0.014927686795131843,-0.0026309675664066366,-0.0003606288784183294,-0.006356128039911306,493
2023-12-29,0.006087870283975659,-0.00024836840640531967,0.0026459570365853667,-0.00393695568662232,493
2024-01-02,0.001640976064908722,0.012938155398768967,0.010983358242424242,-0.00419768880894309,493
2024-01-03,0.002346660243407708,0.0014753706940192886,0.010767961921655581,0.0006707704637841836,493
2024-01-04,-0.0037163871196754564,0.004061982867252559,0.009959839198078344,0.00045006318847006736,493
2024-01-05,-0.009986339089068826,-0.0038986457894736835,0.010958609878787882,0.008901012363636364,494
2024-01-08,-0.015777340020242916,-0.004464211943319835,0.012323524545454542,0.005750084060606057,494
2024-01-09,0.004794298319838057,0.001079773724696356,0.007608194848484848,-0.005003950242424243,494
2024-01-10,-0.004543181919191918,-0.003016499293130469,0.007406933030303031,0.00035369284848484756,495
2024-01-11,0.00840476791919192,0.0056111137772626345,-0.008711604727272726,-0.012859207090909089,495
2024-01-12,-0.002737383818181818,-0.0003517882081755259,0.013681266606060607,0.008110600727272725,495
2024-01-15,0.0010059938787878788,-0.002912913722084367,0.005094441212121212,-0.0019823736363636353,495
2024-01-16,-0.0007073479393939396,-0.01120795249787776,0.012169932121212122,0.005103520848484848,495
2024-01-17,-0.02136250616161616,-0.0020907731544665027,0.012584819333333327,0.008251960303030298,495
2024-01-18,-0.0030067889090909096,-0.018504784294109965,0.012479458303030303,0.005995340545454547,495
2024-01-19,-0.006618206767676768,-0.0009453485176962265,0.0037519050303030325,0.0049151990909090905,495
2024-01-22,-0.04219448591919192,-0.027222552814581427,0.034344356363636364,0.038296292424242415,495
2024-01-23,0.006238909898989899,0.0003969049333942803,0.0033084536363636365,0.0015140167272727281,495
2024-01-24,0.020117777676767677,0.008477510850365681,0.006991376303030299,-0.008081782303030301,495
2024-01-25,0.03171717854545454,0.009432921412759566,-0.0021072973333333272,-0.019681303878787883,495
2024-01-26,0.004739421131313131,0.009453416112217578,0.017230353454545454,-0.009886918545454546,495
2024-01-29,-0.016736141232323233,-0.013077392801031732,0.026183852303030303,0.02313547218181818,495
2024-01-30,-0.023063144888888887,-0.009337979504701575,0.01934784666666667,0.016469645818181812,495
2024-01-31,-0.02849136664646465,-0.025169570291563276,0.038945873151515153,0.039781193939393944,495
2024-02-01,-0.013338871575757576,-0.016050004002220192,0.01571197539393939,0.021826408181818184,495
2024-02-02,-0.025442958848484847,-0.020240453479006142,0.039385450060606064,0.029488228969696974,495
2024-02-05,-0.04078918529292929,-0.061024465436691905,0.08701836557575758,0.08985181975757575,495
2024-02-06,0.031804311555555555,-0.021212036597394533,0.03127645109090909,0.01633346363636364,495
2024-02-07,0.009482626949494949,-0.029488668660539372,0.04889841315151515,0.021882101818181815,495
2024-02-08,0.029477516383838383,0.04134077556353663,-0.059585579393939395,-0.05858447660606061,495
2024-02-19,0.01920788898989899,0.015218379689336555,-0.02577983078787878,-0.02563120715151516,495
2024-02-20,0.005599111373737373,0.0003396476028470676,-0.0035410647878787874,-0.0048395191515151524,495
2024-02-21,0.011569914424242425,0.006146353915208305,-0.015755055696969694,-0.011740791515151514,495
2024-02-22,0.013154876585858585,0.0016785439552043906,-0.006338770242424244,-0.010883912181818183,495
2024-02-23,0.011300742787878789,0.013201144532127465,-0.023677341393939396,-0.0269075963030303,495
2024-02-26,1.925111111110812e-06,0.013545963667395846,-0.017904220424242424,-0.02382303757575758,495
2024-02-27,0.0174710078989899,0.004826270048974797,-0.007092162787878789,-0.020153714363636364,495
2024-02-28,-0.030344505676767674,-0.02622501621914588,0.04420798375757577,0.04610337593939395,495
2024-02-29,0.02649989719191919,0.005846379306027175,-0.004721673333333339,-0.025280305818181817,495
2024-03-01,0.004761875878787879,-0.0017608081392843154,0.006742245333333332,-0.0054638331515151515,495
2024-03-04,0.0014600040808080807,-0.007405549028013582,0.015353154121212121,0.0013583530303030306,495
2024-03-05,-0.004316123393939395,-0.017758264704028994,0.02082197315151515,0.018262160484848484,495
2024-03-06,0.003192019170040486,0.008760797287449393,-0.007578933151515153,-0.010523319454545453,494
2024-03-07,-0.002918783967611336,0.0041364663967611345,-0.0025212201212121226,0.003014967030303031,494
2024-03-08,0.005554411599190282,-0.005994071862348178,0.014787306787878788,-0.0007298916363636361,494
2024-03-11,0.012112031578947368,0.005009853279352227,0.0014178746060606075,-0.012586379151515156,494
2024-03-12,0.0030951749190283404,0.009232318906882591,0.008745431030303032,-0.016573660303030303,494
2024-03-13,-0.0031717172064777326,0.00015519425101214596,0.010029297272727274,-0.0045353090909090905,494
2024-03-14,-0.0004031864170040485,-0.00199793048582996,0.0004948004848484854,-0.000267475878787879,494
2024-03-15,0.010969528765182188,0.0050033134817813775,0.016324047696969695,-0.013216088848484846,494
2024-03-18,0.011989179190283401,0.003604404453441297,0.01727709315151515,-0.012009581454545453,494
2024-03-19,-0.004836230181818182,0.00048721479724435097,0.00960124284848485,-0.006093207151515152,495
2024-03-20,0.006264844747474748,0.0032866726671672963,0.012095150181818181,-0.011562625515151515,495
2024-03-21,0.0028350976363636367,0.0036234143530429674,0.012998132303030305,-0.010796159454545453,495
2024-03-22,-0.012213830040404038,-0.004091980094031604,0.004510666242424242,0.001249640666666666,495
2024-03-25,-0.01131291505050505,-0.009569487034739452,-0.00022804909090909029,0.01724542454545455,495
2024-03-26,0.0021026157894736843,0.0011723303643724696,0.0063508716363636355,0.0029174639999999994,494
2024-03-27,-0.02108091217299578,-0.01017154814345992,-0.002079705569620255,0.02502971620253165,474
